fiscal_date,quarter,end_cash_position,interest_paid,free_cash_flow,operating_activities.operating_cash_flow,investing_activities.investing_cash_flow,financing_activities.financing_cash_flow,symbol,name,currency,exchange,mic_code
2023-09-30,3.0,6168000000.0,,2082000000.0,2423000000.0,-1181000000.0,-2105000000.0,TMO,Thermo Fisher Scientific Inc,USD,NYSE,XNYS
2023-12-31,4.0,8097000000.0,,3318000000.0,1958000000.0,-446000000.0,-1428000000.0,TMO,Thermo Fisher Scientific Inc,USD,NYSE,XNYS
2022-12-31,4.0,5436000000.0,,1159000000.0,2210000000.0,55000000.0,390000000.0,LIN,Linde plc,USD,NASDAQ,XNGS
2023-03-31,1.0,4962000000.0,,1079000000.0,1977000000.0,-805000000.0,-764000000.0,LIN,Linde plc,USD,NASDAQ,XNGS
2023-06-30,2.0,3357000000.0,,1291000000.0,2578000000.0,-5000000.0,-2892000000.0,LIN,Linde plc,USD,NASDAQ,XNGS
2023-09-30,3.0,3894000000.0,,1572000000.0,2260000000.0,2000000.0,-964000000.0,LIN,Linde plc,USD,NASDAQ,XNGS
2023-12-31,4.0,4664000000.0,,1576000000.0,2592000000.0,-75000000.0,-780000000.0,LIN,Linde plc,USD,NASDAQ,XNGS
2022-12-31,4.0,2583800000.0,,1672500000.0,1608700000.0,-542400000.0,-1596900000.0,MCD,McDonald's Corp,USD,NYSE,XNYS
2023-03-31,1.0,3708100000.0,,1917400000.0,2225600000.0,-238000000.0,-632200000.0,MCD,McDonald's Corp,USD,NYSE,XNYS
2023-06-30,2.0,1625600000.0,,1146800000.0,2648900000.0,-144000000.0,-3168700000.0,MCD,McDonald's Corp,USD,NYSE,XNYS
2023-09-30,3.0,3496300000.0,,2458700000.0,2575900000.0,-363000000.0,-198400000.0,MCD,McDonald's Corp,USD,NYSE,XNYS
2023-12-31,4.0,4579300000.0,,1731600000.0,2372700000.0,-82100000.0,-634600000.0,MCD,McDonald's Corp,USD,NYSE,XNYS
2022-12-31,4.0,7517000000.0,,3464000000.0,4260000000.0,-1222000000.0,-3994000000.0,NVS,Novartis AG,USD,NYSE,XNYS
2023-03-31,1.0,12000000000.0,,2487000000.0,2909000000.0,10724000000.0,-9361000000.0,NVS,Novartis AG,USD,NYSE,XNYS
2023-06-30,2.0,10885000000.0,,2580000000.0,4530000000.0,-361000000.0,-4350000000.0,NVS,Novartis AG,USD,NYSE,XNYS
2023-09-30,3.0,12405000000.0,,4695000000.0,5996000000.0,-3405000000.0,-6946000000.0,NVS,Novartis AG,USD,NYSE,XNYS
2023-12-31,4.0,13393000000.0,,1764000000.0,3742000000.0,-647000000.0,-363000000.0,NVS,Novartis AG,USD,NYSE,XNYS
2022-12-31,4.0,9882000000.0,,1716000000.0,2107000000.0,-602000000.0,-1498000000.0,ABT,Abbott Laboratories,USD,NYSE,XNYS
2023-03-31,1.0,9161000000.0,,763000000.0,1143000000.0,-376000000.0,-1472000000.0,ABT,Abbott Laboratories,USD,NYSE,XNYS
2023-06-30,2.0,7835000000.0,,696000000.0,1203000000.0,-506000000.0,-1305000000.0,ABT,Abbott Laboratories,USD,NYSE,XNYS
2023-09-30,3.0,6709000000.0,,1317000000.0,1877000000.0,-596000000.0,-2396000000.0,ABT,Abbott Laboratories,USD,NYSE,XNYS
2023-12-31,4.0,6896000000.0,,2283000000.0,2884000000.0,-753000000.0,-2086000000.0,ABT,Abbott Laboratories,USD,NYSE,XNYS
2022-12-31,1.0,8516000000.0,,-2155000000.0,-959000000.0,-1292000000.0,-1043000000.0,DIS,Walt Disney Co-The,USD,NYSE,XNYS
2023-03-31,2.0,10453000000.0,,1987000000.0,3308000000.0,-1249000000.0,-83000000.0,DIS,Walt Disney Co-The,USD,NYSE,XNYS
2023-06-30,3.0,11513000000.0,,1637000000.0,130000000.0,-1176000000.0,-1001000000.0,DIS,Walt Disney Co-The,USD,NYSE,XNYS
2023-09-30,4.0,14235000000.0,,3428000000.0,3633000000.0,-1382000000.0,-649000000.0,DIS,Walt Disney Co-The,USD,NYSE,XNYS
2023-12-31,1.0,7247000000.0,,886000000.0,2213000000.0,-1246000000.0,-8006000000.0,DIS,Walt Disney Co-The,USD,NYSE,XNYS
2022-12-31,4.0,40246000000.0,,15987000000.0,23490000000.0,-901000000.0,-10853000000.0,SHEL,Shell plc,USD,NYSE,XNYS
2023-03-31,1.0,42074000000.0,,7998000000.0,24764000000.0,1475000000.0,-7506000000.0,SHEL,Shell plc,USD,NYSE,XNYS
2023-06-30,2.0,45094000000.0,,10516000000.0,16138000000.0,1077000000.0,-7270000000.0,SHEL,Shell plc,USD,NYSE,XNYS
2023-09-30,3.0,43031000000.0,,7073000000.0,7447000000.0,-154000000.0,-8047000000.0,SHEL,Shell plc,USD,NYSE,XNYS
2022-12-31,4.0,5983000000.0,,1844000000.0,1161000000.0,-106000000.0,-296000000.0,AZN,AstraZeneca PLC,USD,NASDAQ,XNGS
2023-03-31,1.0,5828000000.0,,1663000000.0,2120000000.0,-354000000.0,-2831000000.0,AZN,AstraZeneca PLC,USD,NASDAQ,XNGS
2023-06-30,2.0,5471000000.0,,1235000000.0,2492000000.0,-398000000.0,-1457000000.0,AZN,AstraZeneca PLC,USD,NASDAQ,XNGS
2023-09-30,3.0,4619000000.0,,2235000000.0,1914000000.0,-735000000.0,-2661000000.0,AZN,AstraZeneca PLC,USD,NASDAQ,XNGS
2023-12-31,4.0,5637000000.0,,1434000000.0,1824000000.0,-738000000.0,-217000000.0,AZN,AstraZeneca PLC,USD,NASDAQ,XNGS
2022-12-31,4.0,159157000000.0,4025000000.0,7245000000.0,10842000000.0,4925000000.0,16553000000.0,WFC,Wells Fargo & Co,USD,NYSE,XNYS
2023-03-31,1.0,156431000000.0,5477000000.0,7406000000.0,6903000000.0,-16503000000.0,19179000000.0,WFC,Wells Fargo & Co,USD,NYSE,XNYS
2023-06-30,2.0,154418000000.0,7371000000.0,-755000000.0,-5595000000.0,20699000000.0,-3814000000.0,WFC,Wells Fargo & Co,USD,NYSE,XNYS
2023-09-30,3.0,216716000000.0,8034000000.0,15505000000.0,18157000000.0,7828000000.0,28017000000.0,WFC,Wells Fargo & Co,USD,NYSE,XNYS
2023-12-31,4.0,236052000000.0,9549000000.0,18202000000.0,10028000000.0,2419000000.0,1202000000.0,WFC,Wells Fargo & Co,USD,NYSE,XNYS
2023-01-31,2.0,10509000000.0,64000000.0,4569000000.0,4762000000.0,-494000000.0,-2942000000.0,CSCO,Cisco Systems Inc,USD,NASDAQ,XNGS
2023-04-30,3.0,9546000000.0,128000000.0,4949000000.0,5080000000.0,-2594000000.0,-3495000000.0,CSCO,Cisco Systems Inc,USD,NASDAQ,XNGS
2023-07-31,4.0,11627000000.0,70000000.0,5733000000.0,5983000000.0,-1220000000.0,-2650000000.0,CSCO,Cisco Systems Inc,USD,NASDAQ,XNGS
2023-10-31,1.0,11105000000.0,128000000.0,2237000000.0,2278000000.0,952000000.0,-3800000000.0,CSCO,Cisco Systems Inc,USD,NASDAQ,XNGS
2024-01-31,2.0,15218000000.0,75000000.0,638000000.0,684000000.0,2213000000.0,-1807000000.0,CSCO,Cisco Systems Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,4674000000.0,,941000000.0,3779000000.0,-2141000000.0,-4498000000.0,TMUS,T-Mobile US Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,4724000000.0,840000000.0,977000000.0,4673000000.0,-1655000000.0,-2273000000.0,TMUS,T-Mobile US Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,6808000000.0,896000000.0,1533000000.0,4933000000.0,-1454000000.0,-784000000.0,TMUS,T-Mobile US Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,5199000000.0,915000000.0,2751000000.0,4812000000.0,-1274000000.0,-5510000000.0,TMUS,T-Mobile US Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,5307000000.0,895000000.0,2487000000.0,4182000000.0,-436000000.0,-2783000000.0,TMUS,T-Mobile US Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,5995000000.0,,2212000000.0,2948000000.0,-816000000.0,-922000000.0,DHR,Danaher Corp,USD,NYSE,XNYS
2023-03-31,1.0,7379000000.0,82000000.0,1672000000.0,2232000000.0,-304000000.0,-228000000.0,DHR,Danaher Corp,USD,NYSE,XNYS
2023-06-30,2.0,8575000000.0,103000000.0,1585000000.0,1905000000.0,-431000000.0,-238000000.0,DHR,Danaher Corp,USD,NYSE,XNYS
2023-09-30,3.0,12277000000.0,104000000.0,1307000000.0,1786000000.0,-329000000.0,-217000000.0,DHR,Danaher Corp,USD,NYSE,XNYS
2023-12-31,4.0,5864000000.0,,1217000000.0,1128000000.0,-5984000000.0,-2263000000.0,DHR,Danaher Corp,USD,NYSE,XNYS
2022-12-31,3.0,235437000000.0,,87370000000.0,,,,BABA,Alibaba Group Holding Ltd,CNY,NYSE,XNYS
2023-03-31,4.0,229510000000.0,,-2951000000.0,,,,BABA,Alibaba Group Holding Ltd,CNY,NYSE,XNYS
2023-06-30,1.0,267094000000.0,,45306000000.0,,,,BABA,Alibaba Group Holding Ltd,CNY,NYSE,XNYS
2023-09-30,2.0,280995000000.0,,49231000000.0,,,,BABA,Alibaba Group Holding Ltd,CNY,NYSE,XNYS
2023-12-31,3.0,294929000000.0,,64716000000.0,,,,BABA,Alibaba Group Holding Ltd,CNY,NYSE,XNYS
2023-01-31,2.0,1549000000.0,,229000000.0,364000000.0,-415000000.0,-463000000.0,INTU,Intuit Inc,USD,NASDAQ,XNGS
2023-04-30,3.0,3750000000.0,,3504000000.0,3116000000.0,155000000.0,-1976000000.0,INTU,Intuit Inc,USD,NASDAQ,XNGS
2023-07-31,4.0,2852000000.0,,802000000.0,587000000.0,-323000000.0,-1444000000.0,INTU,Intuit Inc,USD,NASDAQ,XNGS
2023-10-31,1.0,3797000000.0,,-181000000.0,501000000.0,210000000.0,757000000.0,INTU,Intuit Inc,USD,NASDAQ,XNGS
2024-01-31,2.0,4441000000.0,,550000000.0,716000000.0,34000000.0,-93000000.0,INTU,Intuit Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,11144000000.0,144000000.0,2004000000.0,7893000000.0,-3431000000.0,-2639000000.0,INTC,Intel Corp,USD,NASDAQ,XNGS
2023-03-31,1.0,8232000000.0,313000000.0,-9198000000.0,-1618000000.0,-8521000000.0,6735000000.0,INTC,Intel Corp,USD,NASDAQ,XNGS
2023-06-30,2.0,8349000000.0,80000000.0,-3080000000.0,2787000000.0,-2808000000.0,776000000.0,INTC,Intel Corp,USD,NASDAQ,XNGS
2023-09-30,3.0,7621000000.0,575000000.0,71000000.0,5631000000.0,-7394000000.0,842000000.0,INTC,Intel Corp,USD,NASDAQ,XNGS
2023-12-31,4.0,7079000000.0,-355000000.0,-2072000000.0,4713000000.0,-5318000000.0,-890000000.0,INTC,Intel Corp,USD,NASDAQ,XNGS
2022-12-31,1.0,5073000000.0,,2697000000.0,3434000000.0,265000000.0,-2970000000.0,QCOM,QUALCOMM Inc,USD,NASDAQ,XNGS
2023-03-31,2.0,3782000000.0,,1004000000.0,1795000000.0,271000000.0,-5488000000.0,QCOM,QUALCOMM Inc,USD,NASDAQ,XNGS
2023-06-30,3.0,6177000000.0,,2351000000.0,2942000000.0,606000000.0,-2428000000.0,QCOM,QUALCOMM Inc,USD,NASDAQ,XNGS
2023-09-30,4.0,8527000000.0,,3797000000.0,3364000000.0,-313000000.0,-1517000000.0,QCOM,QUALCOMM Inc,USD,NASDAQ,XNGS
2023-12-31,1.0,8194000000.0,,2735000000.0,2962000000.0,-1042000000.0,-2441000000.0,QCOM,QUALCOMM Inc,USD,NASDAQ,XNGS
2023-01-31,1.0,3653000000.0,34000000.0,1983000000.0,2055000000.0,-12000000.0,-518000000.0,AMAT,Applied Materials Inc,USD,NASDAQ,XNGS
2023-04-30,2.0,4695000000.0,68000000.0,2037000000.0,2111000000.0,-67000000.0,-939000000.0,AMAT,Applied Materials Inc,USD,NASDAQ,XNGS
2023-07-31,3.0,6133000000.0,35000000.0,2328000000.0,2434000000.0,-170000000.0,-1420000000.0,AMAT,Applied Materials Inc,USD,NASDAQ,XNGS
2023-10-31,4.0,6233000000.0,68000000.0,1246000000.0,2120000000.0,-180000000.0,-1166000000.0,AMAT,Applied Materials Inc,USD,NASDAQ,XNGS
2024-01-31,1.0,6954000000.0,34000000.0,2096000000.0,2197000000.0,-218000000.0,-1257000000.0,AMAT,Applied Materials Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,17916000000.0,,4050000000.0,5841000000.0,330000000.0,-458000000.0,GE,General Electric Co,USD,NYSE,XNYS
2023-03-31,1.0,12691000000.0,,-558000000.0,6937000000.0,2848000000.0,-5231000000.0,GE,General Electric Co,USD,NYSE,XNYS
2023-06-30,2.0,13514000000.0,,110000000.0,1353000000.0,1485000000.0,-1155000000.0,GE,General Electric Co,USD,NYSE,XNYS
2023-09-30,3.0,13869000000.0,,1421000000.0,1139000000.0,2258000000.0,-3831000000.0,GE,General Electric Co,USD,NYSE,XNYS
2023-12-31,4.0,18360000000.0,,2611000000.0,5101000000.0,1332000000.0,-396000000.0,GE,General Electric Co,USD,NYSE,XNYS
2022-12-31,4.0,7988000000.0,,3409000000.0,4095000000.0,-1169000000.0,-2852000000.0,IBM,International Business Machines Corp,USD,NYSE,XNYS
2023-03-31,1.0,9535000000.0,,3306000000.0,2270000000.0,-7792000000.0,5708000000.0,IBM,International Business Machines Corp,USD,NYSE,XNYS
2023-06-30,2.0,9425000000.0,,2137000000.0,2947000000.0,143000000.0,-2730000000.0,IBM,International Business Machines Corp,USD,NYSE,XNYS
2023-09-30,3.0,7275000000.0,,2663000000.0,3083000000.0,-1840000000.0,-3132000000.0,IBM,International Business Machines Corp,USD,NYSE,XNYS
2023-12-31,4.0,13089000000.0,,4015000000.0,4730000000.0,2983000000.0,-1615000000.0,IBM,International Business Machines Corp,USD,NYSE,XNYS
2022-12-31,4.0,4782000000.0,,1330000000.0,5533000000.0,571000000.0,-3545000000.0,CMCSA,Comcast Corp,USD,NASDAQ,XNGS
2023-03-31,1.0,5577000000.0,766000000.0,3799000000.0,8396000000.0,59000000.0,-3082000000.0,CMCSA,Comcast Corp,USD,NASDAQ,XNGS
2023-06-30,2.0,7202000000.0,1057000000.0,3423000000.0,7102000000.0,-383000000.0,-1410000000.0,CMCSA,Comcast Corp,USD,NASDAQ,XNGS
2023-09-30,3.0,6489000000.0,743000000.0,4030000000.0,7865000000.0,-67000000.0,-4644000000.0,CMCSA,Comcast Corp,USD,NASDAQ,XNGS
2023-12-31,4.0,6282000000.0,,1709000000.0,6426000000.0,160000000.0,-10714000000.0,CMCSA,Comcast Corp,USD,NASDAQ,XNGS
2022-12-31,4.0,4111000000.0,,903000000.0,10899000000.0,2697000000.0,-3076000000.0,VZ,Verizon Communications Inc,USD,NYSE,XNYS
2023-03-31,1.0,3907000000.0,,1733000000.0,8469000000.0,446000000.0,-2383000000.0,VZ,Verizon Communications Inc,USD,NYSE,XNYS
2023-06-30,2.0,6345000000.0,,5132000000.0,8953000000.0,-315000000.0,-3203000000.0,VZ,Verizon Communications Inc,USD,NYSE,XNYS
2023-09-30,3.0,5660000000.0,,5910000000.0,8578000000.0,122000000.0,-6055000000.0,VZ,Verizon Communications Inc,USD,NYSE,XNYS
2023-12-31,4.0,3497000000.0,,137000000.0,2397000000.0,-2000000.0,-3016000000.0,VZ,Verizon Communications Inc,USD,NYSE,XNYS
2022-12-31,4.0,92300417000.0,,25914546000.0,,,,PDD,Pinduoduo Inc,CNY,NASDAQ,XNGS
2023-03-31,1.0,70670000000.0,,1338022000.0,,,,PDD,Pinduoduo Inc,CNY,NASDAQ,XNGS
2023-06-30,2.0,83434459000.0,,23395981000.0,,,,PDD,Pinduoduo Inc,CNY,NASDAQ,XNGS
2023-09-30,3.0,111353259000.0,,32537857000.0,,,,PDD,Pinduoduo Inc,CNY,NASDAQ,XNGS
2022-12-31,4.0,6677000000.0,123000000.0,-303000000.0,983000000.0,-1769000000.0,-122000000.0,UBER,Uber Technologies Inc,USD,NYSE,XNYS
2023-03-31,1.0,6793000000.0,157000000.0,549000000.0,1053000000.0,-399000000.0,-107000000.0,UBER,Uber Technologies Inc,USD,NYSE,XNYS
2023-06-30,2.0,8460000000.0,155000000.0,1140000000.0,1670000000.0,408000000.0,-43000000.0,UBER,Uber Technologies Inc,USD,NYSE,XNYS
2023-09-30,3.0,6865000000.0,,905000000.0,992000000.0,-2416000000.0,-76000000.0,UBER,Uber Technologies Inc,USD,NYSE,XNYS
2023-12-31,4.0,7004000000.0,,768000000.0,2509000000.0,-819000000.0,1000000.0,UBER,Uber Technologies Inc,USD,NYSE,XNYS
2022-12-31,4.0,7013000000.0,,2031000000.0,2098000000.0,-135000000.0,-1123000000.0,CAT,Caterpillar Inc,USD,NYSE,XNYS
2023-03-31,1.0,6796000000.0,,823000000.0,1913000000.0,67000000.0,-1106000000.0,CAT,Caterpillar Inc,USD,NYSE,XNYS
2023-06-30,2.0,7394000000.0,,2542000000.0,2518000000.0,-492000000.0,-1393000000.0,CAT,Caterpillar Inc,USD,NYSE,XNYS
2023-09-30,3.0,6560000000.0,,3279000000.0,3291000000.0,-2654000000.0,-1436000000.0,CAT,Caterpillar Inc,USD,NYSE,XNYS
2023-12-31,4.0,6985000000.0,,3149000000.0,3406000000.0,300000000.0,-3033000000.0,CAT,Caterpillar Inc,USD,NYSE,XNYS
2022-12-31,4.0,33914000000.0,,7919000000.0,7405000000.0,-643000000.0,-1178000000.0,AXP,American Express Co,USD,NYSE,XNYS
2023-03-31,1.0,40836000000.0,,-737000000.0,-1432000000.0,199000000.0,-1969000000.0,AXP,American Express Co,USD,NYSE,XNYS
2023-06-30,2.0,42958000000.0,,3547000000.0,2725000000.0,-521000000.0,4079000000.0,AXP,American Express Co,USD,NYSE,XNYS
2023-09-30,3.0,43908000000.0,,7843000000.0,7011000000.0,-480000000.0,-2015000000.0,AXP,American Express Co,USD,NYSE,XNYS
2023-12-31,4.0,46596000000.0,,6343000000.0,5332000000.0,1493000000.0,-631000000.0,AXP,American Express Co,USD,NYSE,XNYS
2022-12-31,4.0,1475000000.0,1000000.0,1018000000.0,888000000.0,-874000000.0,-75000000.0,NOW,ServiceNow Inc,USD,NYSE,XNYS
2023-03-31,1.0,1859000000.0,11000000.0,737000000.0,1225000000.0,-524000000.0,-112000000.0,NOW,ServiceNow Inc,USD,NYSE,XNYS
2023-06-30,2.0,1670000000.0,1000000.0,448000000.0,497000000.0,-674000000.0,-94000000.0,NOW,ServiceNow Inc,USD,NYSE,XNYS
2023-09-30,3.0,1119000000.0,11000000.0,175000000.0,453000000.0,-525000000.0,-127000000.0,NOW,ServiceNow Inc,USD,NYSE,XNYS
2023-12-31,4.0,1904000000.0,0.0,1344000000.0,1250000000.0,-444000000.0,-382000000.0,NOW,ServiceNow Inc,USD,NYSE,XNYS
2022-12-31,4.0,3050000000.0,,1075000000.0,2013000000.0,-60000000.0,-1134000000.0,TXN,Texas Instruments Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,4477000000.0,,178000000.0,979000000.0,1010000000.0,239000000.0,TXN,Texas Instruments Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,3439000000.0,,-47000000.0,1629000000.0,-939000000.0,448000000.0,TXN,Texas Instruments Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,2566000000.0,,442000000.0,1916000000.0,-199000000.0,-1116000000.0,TXN,Texas Instruments Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,2964000000.0,,776000000.0,1857000000.0,837000000.0,-1215000000.0,TXN,Texas Instruments Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,4493715000.0,,666421000.0,636653000.0,-48714000.0,238546000.0,BX,Blackstone Group Inc-The,USD,NYSE,XNYS
2023-03-31,1.0,3021293000.0,,283171000.0,-28735000.0,-74970000.0,-1751464000.0,BX,Blackstone Group Inc-The,USD,NYSE,XNYS
2023-06-30,2.0,3495648000.0,,1664897000.0,1566356000.0,-60686000.0,-1189593000.0,BX,Blackstone Group Inc-The,USD,NYSE,XNYS
2023-09-30,3.0,3109795000.0,,1020246000.0,1419848000.0,-62668000.0,-1400572000.0,BX,Blackstone Group Inc-The,USD,NYSE,XNYS
2023-12-31,4.0,3272063000.0,,864361000.0,1140934000.0,-31327000.0,-712266000.0,BX,Blackstone Group Inc-The,USD,NYSE,XNYS
2023-02-28,3.0,6955000000.0,,2030000000.0,2336000000.0,160000000.0,-2098000000.0,NKE,NIKE Inc,USD,NYSE,XNYS
2023-05-31,4.0,7441000000.0,,1984000000.0,2640000000.0,427000000.0,-1919000000.0,NKE,NIKE Inc,USD,NYSE,XNYS
2023-08-31,1.0,6178000000.0,,-319000000.0,166000000.0,418000000.0,-1698000000.0,NKE,NIKE Inc,USD,NYSE,XNYS
2023-11-30,2.0,7919000000.0,,2612000000.0,3022000000.0,457000000.0,-1780000000.0,NKE,NIKE Inc,USD,NYSE,XNYS
2022-12-31,4.0,987000000.0,176000000.0,1362000000.0,2468000000.0,18000000.0,-1677000000.0,UNP,Union Pacific Corp,USD,NYSE,XNYS
2023-03-31,1.0,1095000000.0,454000000.0,1068000000.0,1581000000.0,-33000000.0,-927000000.0,UNP,Union Pacific Corp,USD,NYSE,XNYS
2023-06-30,2.0,843000000.0,174000000.0,1183000000.0,2320000000.0,-34000000.0,-1401000000.0,UNP,Union Pacific Corp,USD,NYSE,XNYS
2023-09-30,3.0,781000000.0,485000000.0,1151000000.0,2126000000.0,45000000.0,-1193000000.0,UNP,Union Pacific Corp,USD,NYSE,XNYS
2023-12-31,4.0,1074000000.0,155000000.0,1371000000.0,2395000000.0,7000000.0,-1085000000.0,UNP,Union Pacific Corp,USD,NYSE,XNYS
2022-12-31,4.0,33026000000.0,,1521000000.0,1920000000.0,303000000.0,-6573000000.0,TTE,TotalEnergies SE,USD,NYSE,XNYS
2023-03-31,1.0,27985000000.0,,165000000.0,5734000000.0,-1462000000.0,-3974000000.0,TTE,TotalEnergies SE,USD,NYSE,XNYS
2023-06-30,2.0,25572000000.0,,6030000000.0,7462000000.0,-634000000.0,-7875000000.0,TTE,TotalEnergies SE,USD,NYSE,XNYS
2023-09-30,3.0,24731000000.0,,5688000000.0,10342000000.0,-2093000000.0,-4842000000.0,TTE,TotalEnergies SE,USD,NYSE,XNYS
2022-12-31,4.0,7629000000.0,,2309000000.0,2179000000.0,-3473000000.0,-1049000000.0,AMGN,Amgen Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,31560000000.0,,720000000.0,2375000000.0,1358000000.0,21509000000.0,AMGN,Amgen Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,34248000000.0,,3838000000.0,3303000000.0,-211000000.0,-1210000000.0,AMGN,Amgen Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,34741000000.0,,2512000000.0,2285000000.0,-262000000.0,-2005000000.0,AMGN,Amgen Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,10944000000.0,,289000000.0,1356000000.0,-100000000.0,2754000000.0,AMGN,Amgen Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,468000000.0,321000000.0,7581000000.0,5170000000.0,-4410000000.0,-5237000000.0,PFE,Pfizer Inc,USD,NYSE,XNYS
2023-03-31,1.0,2222000000.0,419000000.0,73000000.0,6449000000.0,3315000000.0,-2771000000.0,PFE,Pfizer Inc,USD,NYSE,XNYS
2023-06-30,2.0,2698000000.0,402000000.0,-2122000000.0,2651000000.0,-25485000000.0,-3657000000.0,PFE,Pfizer Inc,USD,NYSE,XNYS
2023-09-30,3.0,3233000000.0,332000000.0,2646000000.0,-1364000000.0,888000000.0,-3885000000.0,PFE,Pfizer Inc,USD,NYSE,XNYS
2023-12-31,4.0,2917000000.0,1062000000.0,4196000000.0,-6471000000.0,-10996000000.0,5545000000.0,PFE,Pfizer Inc,USD,NYSE,XNYS
2022-12-31,4.0,128127000000.0,5480000000.0,-14766000000.0,-12852000000.0,1270000000.0,7500000000.0,MS,Morgan Stanley,USD,NYSE,XNYS
2023-03-31,1.0,111258000000.0,8912000000.0,-10584000000.0,-78000000.0,-219000000.0,2796000000.0,MS,Morgan Stanley,USD,NYSE,XNYS
2023-06-30,2.0,104994000000.0,10250000000.0,-10517000000.0,-29670000000.0,7073000000.0,-3443000000.0,MS,Morgan Stanley,USD,NYSE,XNYS
2023-09-30,3.0,108401000000.0,11137000000.0,2834000000.0,-13030000000.0,3049000000.0,3415000000.0,MS,Morgan Stanley,USD,NYSE,XNYS
2023-12-31,4.0,89232000000.0,11641000000.0,-18681000000.0,5889000000.0,-8928000000.0,-419000000.0,MS,Morgan Stanley,USD,NYSE,XNYS
2023-01-31,4.0,1348000000.0,67000000.0,-288000000.0,25000000.0,55000000.0,-2676000000.0,LOW,Lowe's Cos Inc,USD,NYSE,XNYS
2023-04-30,1.0,2950000000.0,383000000.0,1726000000.0,2162000000.0,76000000.0,-205000000.0,LOW,Lowe's Cos Inc,USD,NYSE,XNYS
2023-07-31,2.0,3494000000.0,333000000.0,3477000000.0,3850000000.0,-26000000.0,-2969000000.0,LOW,Lowe's Cos Inc,USD,NYSE,XNYS
2023-10-31,3.0,1210000000.0,699000000.0,485000000.0,1049000000.0,-12000000.0,-2760000000.0,LOW,Lowe's Cos Inc,USD,NYSE,XNYS
2022-12-31,4.0,1600700000.0,,300200000.0,464700000.0,574800000.0,-1008700000.0,ISRG,Intuitive Surgical Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,2165800000.0,,177300000.0,393800000.0,573100000.0,-481400000.0,ISRG,Intuitive Surgical Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,3457600000.0,,487400000.0,642700000.0,557600000.0,-11300000.0,ISRG,Intuitive Surgical Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,3622900000.0,,292100000.0,496800000.0,-446600000.0,-15600000.0,ISRG,Intuitive Surgical Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,2770100000.0,,-207200000.0,249000000.0,-1044200000.0,-75600000.0,ISRG,Intuitive Surgical Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,3217000000.0,,2746000000.0,3107000000.0,-14831000000.0,-10008000000.0,PM,Philip Morris International Inc,USD,NYSE,XNYS
2023-03-31,1.0,2446000000.0,,-1234000000.0,-1057000000.0,-148000000.0,864000000.0,PM,Philip Morris International Inc,USD,NYSE,XNYS
2023-06-30,2.0,3512000000.0,,3082000000.0,3459000000.0,55000000.0,-1784000000.0,PM,Philip Morris International Inc,USD,NYSE,XNYS
2023-09-30,3.0,3034000000.0,,3044000000.0,3465000000.0,-1817000000.0,-2319000000.0,PM,Philip Morris International Inc,USD,NYSE,XNYS
2023-12-31,4.0,3146000000.0,,2991000000.0,2627000000.0,293000000.0,-3515000000.0,PM,Philip Morris International Inc,USD,NYSE,XNYS
2023-01-31,1.0,86277000000.0,11226000000.0,17161000000.0,16227000000.0,-6931000000.0,3899000000.0,RY,Royal Bank of Canada,CAD,NYSE,XNYS
2023-04-30,2.0,99199000000.0,11796000000.0,9600000000.0,23224000000.0,-6110000000.0,-3265000000.0,RY,Royal Bank of Canada,CAD,NYSE,XNYS
2023-07-31,3.0,80358000000.0,16018000000.0,8479000000.0,-17803000000.0,-16324000000.0,-4275000000.0,RY,Royal Bank of Canada,CAD,NYSE,XNYS
2023-10-31,4.0,61989000000.0,15658000000.0,-11891000000.0,-2230000000.0,-17643000000.0,-6192000000.0,RY,Royal Bank of Canada,CAD,NYSE,XNYS
2024-01-31,1.0,74347000000.0,18920000000.0,-2125000000.0,11896000000.0,4120000000.0,35000000.0,RY,Royal Bank of Canada,CAD,NYSE,XNYS
2022-12-31,4.0,1287000000.0,,1085000000.0,658000000.0,-33000000.0,-1014000000.0,SPGI,S&P Global Inc,USD,NYSE,XNYS
